title;url;price
MSI Creator 17 B11UG-406NL;https://www.coolblue.nl/en/product/889900/msi-creator-17-b11ug-406nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
HP 15s-eq2920nd;https://www.coolblue.nl/en/product/876357/hp-15s-eq2920nd.html;"<strong class=""sales-price__current js-sales-price-current"">569,-</strong>"
Acer Swift 3 SF314-511-577W;https://www.coolblue.nl/en/product/882458/acer-swift-3-sf314-511-577w.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Acer TravelMate P2 TMP215-53-7159;https://www.coolblue.nl/en/product/871419/acer-travelmate-p2-tmp215-53-7159.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Lenovo IdeaPad Flex 5 14ITL05 82HS00K4MH;https://www.coolblue.nl/en/product/878313/lenovo-ideapad-flex-5-14itl05-82hs00k4mh.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
HP Chromebook x360 14b-ca0360nd;https://www.coolblue.nl/en/product/868653/hp-chromebook-x360-14b-ca0360nd.html;"<strong class=""sales-price__current js-sales-price-current"">349,-</strong>"
HP Pavilion x360 14-dy1904nd;https://www.coolblue.nl/en/product/890670/hp-pavilion-x360-14-dy1904nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
Lenovo Thinkpad P14s G2 - 20VX005LMH;https://www.coolblue.nl/en/product/886850/lenovo-thinkpad-p14s-g2-20vx005lmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
MSI GF65 10UE-087NL;https://www.coolblue.nl/en/product/875603/msi-gf65-10ue-087nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.399,-</strong>"
Lenovo IdeaPad 5 14ALC05 82LM008BMH;https://www.coolblue.nl/en/product/898568/lenovo-ideapad-5-14alc05-82lm008bmh.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 3 17ADA6 82KS001CMH;https://www.coolblue.nl/en/product/890752/lenovo-ideapad-3-17ada6-82ks001cmh.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
ASUS TUF Dash F15FX517ZM-HN073W;https://www.coolblue.nl/en/product/898544/asus-tuf-dash-f15fx517zm-hn073w.html;"<strong class=""sales-price__current js-sales-price-current"">1.679,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
MSI Raider GE76 Deluxe Edition 12UGS-684NL;https://www.coolblue.nl/en/product/899579/msi-raider-ge76-deluxe-edition-12ugs-684nl.html;"<strong class=""sales-price__current js-sales-price-current"">3.199,-</strong>"
Acer Aspire 3 A315-58-39YC;https://www.coolblue.nl/en/product/882445/acer-aspire-3-a315-58-39yc.html;"<strong class=""sales-price__current js-sales-price-current"">479,-</strong>"
Asus X515EA-EJ1474W;https://www.coolblue.nl/en/product/893939/asus-x515ea-ej1474w.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
HP ENVY x360 15-eu0991nd;https://www.coolblue.nl/en/product/890665/hp-envy-x360-15-eu0991nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
Acer Aspire 3 A315-23-R1K8;https://www.coolblue.nl/en/product/861465/acer-aspire-3-a315-23-r1k8.html;"<strong class=""sales-price__current js-sales-price-current"">499,-</strong>"
HP Pavilion x360 15-er0951nd;https://www.coolblue.nl/en/product/890672/hp-pavilion-x360-15-er0951nd.html;"<strong class=""sales-price__current js-sales-price-current"">789,-</strong>"
HP Pavilion x360 14-dy1903nd;https://www.coolblue.nl/en/product/890669/hp-pavilion-x360-14-dy1903nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.179,-</strong>"
Asus Vivobook Pro 15 K3500PH-L1113W;https://www.coolblue.nl/en/product/893958/asus-vivobook-pro-15-k3500ph-l1113w.html;"<strong class=""sales-price__current js-sales-price-current"">1.299,-</strong>"
Lenovo V17 G2 - 82NX00E9MH;https://www.coolblue.nl/en/product/888357/lenovo-v17-g2-82nx00e9mh.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Max (10-core CPU/24-core GPU) 32GB/2TB Space Gray;https://www.coolblue.nl/en/product/894407/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-24-core-gpu-32gb-2tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">3.899,-</strong>"
Asus Vivobook Go 14 E410MA-BV1312WS;https://www.coolblue.nl/en/product/898504/asus-vivobook-go-14-e410ma-bv1312ws.html;"<strong class=""sales-price__current js-sales-price-current"">289,-</strong>"
Lenovo IdeaPad Flex 5 15ITL05 82HT0056MH;https://www.coolblue.nl/en/product/878332/lenovo-ideapad-flex-5-15itl05-82ht0056mh.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
MSI GF63 Thin 10UC-685NL;https://www.coolblue.nl/en/product/891438/msi-gf63-thin-10uc-685nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
Apple MacBook Air (2020) 16GB/256GB Apple M1 with 7-core GPU Silver;https://www.coolblue.nl/en/product/874172/apple-macbook-air-2020-16gb-256gb-apple-m1-with-7-core-gpu-silver.html;"<strong class=""sales-price__current js-sales-price-current"">1.339,-</strong>"
HP Pavilion 15-eg0900nd;https://www.coolblue.nl/en/product/869785/hp-pavilion-15-eg0900nd.html;"<strong class=""sales-price__current js-sales-price-current"">979,-</strong>"
MSI GF66 Katana 11UC-811NL;https://www.coolblue.nl/en/product/889892/msi-gf66-katana-11uc-811nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
MSI Stealth GS66 12UGS-259NL;https://www.coolblue.nl/en/product/899582/msi-stealth-gs66-12ugs-259nl.html;"<strong class=""sales-price__current js-sales-price-current"">3.149,-</strong>"
HP 14s-fq1971nd;https://www.coolblue.nl/en/product/891955/hp-14s-fq1971nd.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Pro (10-core CPU/16-core GPU) 16GB/512GB Space Gray;https://www.coolblue.nl/en/product/894401/apple-macbook-pro-14-inches-2021-m1-pro-10-core-cpu-16-core-gpu-16gb-512gb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">2.289,-</strong>"
HP Pavilion G 15-dk2970nd;https://www.coolblue.nl/en/product/879740/hp-pavilion-g-15-dk2970nd.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 5 Pro 16ACH6 82L500KNMH;https://www.coolblue.nl/en/product/891629/lenovo-ideapad-5-pro-16ach6-82l500knmh.html;"<strong class=""sales-price__current js-sales-price-current"">949,-</strong>"
Lenovo IdeaPad 3 14ITL6 82H700JWMH;https://www.coolblue.nl/en/product/878357/lenovo-ideapad-3-14itl6-82h700jwmh.html;"<strong class=""sales-price__current js-sales-price-current"">479,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 3 15ITL6 82H800SAMH;https://www.coolblue.nl/en/product/878363/lenovo-ideapad-3-15itl6-82h800samh.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
Lenovo IdeaPad 3 15ITL05 81X800HTMH;https://www.coolblue.nl/en/product/891609/lenovo-ideapad-3-15itl05-81x800htmh.html;"<strong class=""sales-price__current js-sales-price-current"">549,-</strong>"
Asus Zenbook 13 UM325UA-KG127W;https://www.coolblue.nl/en/product/893965/asus-zenbook-13-um325ua-kg127w.html;"<strong class=""sales-price__current js-sales-price-current"">949,-</strong>"
Lenovo IdeaPad Gaming 3 15IMH05 81Y400GGMH;https://www.coolblue.nl/en/product/860847/lenovo-ideapad-gaming-3-15imh05-81y400ggmh.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
Lenovo Chromebook IdeaPad Flex 5 13IML05 82B8000SMH;https://www.coolblue.nl/en/product/860582/lenovo-chromebook-ideapad-flex-5-13iml05-82b8000smh.html;"<strong class=""sales-price__current js-sales-price-current"">479,-</strong>"
Asus Vivobook Pro 15 OLED M3500QC-L1079W;https://www.coolblue.nl/en/product/898539/asus-vivobook-pro-15-oled-m3500qc-l1079w.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
HP 17-cn1956nd;https://www.coolblue.nl/en/product/890654/hp-17-cn1956nd.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Acer Chromebook Spin 513 CP513-1H-S4MH;https://www.coolblue.nl/en/product/872005/acer-chromebook-spin-513-cp513-1h-s4mh.html;"<strong class=""sales-price__current js-sales-price-current"">499,-</strong>"
Asus Zenbook Flip 15 UX564PH-EZ012W;https://www.coolblue.nl/en/product/893974/asus-zenbook-flip-15-ux564ph-ez012w.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
HP Zbook Firefly 15 G8 - 2C9S5EA;https://www.coolblue.nl/en/product/879313/hp-zbook-firefly-15-g8-2c9s5ea.html;"<strong class=""sales-price__current js-sales-price-current"">2.069,-</strong>"
Samsung Galaxy Book2 Pro 15 NP950XED-KF2NL;https://www.coolblue.nl/en/product/901779/samsung-galaxy-book2-pro-15-np950xed-kf2nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
Lenovo ThinkPad X1 Carbon G9 - 20XW0029MH;https://www.coolblue.nl/en/product/884784/lenovo-thinkpad-x1-carbon-g9-20xw0029mh.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
MSI Creator M16 A11UD-853NL;https://www.coolblue.nl/en/product/889898/msi-creator-m16-a11ud-853nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.349,-</strong>"
Asus Vivobook 14 X415EA-EB851W;https://www.coolblue.nl/en/product/898530/asus-vivobook-14-x415ea-eb851w.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
Asus Vivobook Pro 16X N7600PC-KV077W;https://www.coolblue.nl/en/product/893963/asus-vivobook-pro-16x-n7600pc-kv077w.html;"<strong class=""sales-price__current js-sales-price-current"">1.449,-</strong>"
Lenovo ThinkBook 15p - 20V30038MH;https://www.coolblue.nl/en/product/877932/lenovo-thinkbook-15p-20v30038mh.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Asus TUF Dash F15 FX516PC-HN082T;https://www.coolblue.nl/en/product/888552/asus-tuf-dash-f15-fx516pc-hn082t.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Lenovo IdeaPad 5 Pro 16ACH6 82L500KRMH;https://www.coolblue.nl/en/product/891630/lenovo-ideapad-5-pro-16ach6-82l500krmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
Lenovo IdeaPad 5 14ITL05 82FE015JMH;https://www.coolblue.nl/en/product/891598/lenovo-ideapad-5-14itl05-82fe015jmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
Lenovo Legion 5 15ITH6H 82JH005MMH;https://www.coolblue.nl/en/product/882856/lenovo-legion-5-15ith6h-82jh005mmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Asus Vivobook 15 X571GT-BQ009T;https://www.coolblue.nl/en/product/879012/asus-vivobook-15-x571gt-bq009t.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
Microsoft Surface Pro 8 - i5/16/256 (Platinum);https://www.coolblue.nl/en/product/897654/microsoft-surface-pro-8-i5-16-256-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 3 14ITL6 82H700JVMH;https://www.coolblue.nl/en/product/878356/lenovo-ideapad-3-14itl6-82h700jvmh.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
Lenovo IdeaPad 5 14ITL05 82FE015HMH;https://www.coolblue.nl/en/product/891595/lenovo-ideapad-5-14itl05-82fe015hmh.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
Asus Vivobook Pro 14X M7400QE-KM032W;https://www.coolblue.nl/en/product/893956/asus-vivobook-pro-14x-m7400qe-km032w.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
MSI Raider GE76 Deluxe Edition 12UH-677NL;https://www.coolblue.nl/en/product/899581/msi-raider-ge76-deluxe-edition-12uh-677nl.html;"<strong class=""sales-price__current js-sales-price-current"">3.999,-</strong>"
Acer Aspire 5 A515-45-R41H;https://www.coolblue.nl/en/product/882442/acer-aspire-5-a515-45-r41h.html;"<strong class=""sales-price__current js-sales-price-current"">579,-</strong>"
Lenovo IdeaPad Flex 5 14ALC05 82HU00D1MH;https://www.coolblue.nl/en/product/878298/lenovo-ideapad-flex-5-14alc05-82hu00d1mh.html;"<strong class=""sales-price__current js-sales-price-current"">628,95</strong>"
Lenovo IdeaPad 3 14ITL6 82H700JUMH;https://www.coolblue.nl/en/product/878304/lenovo-ideapad-3-14itl6-82h700jumh.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
HP ENVY x360 15-eu0988nd;https://www.coolblue.nl/en/product/890664/hp-envy-x360-15-eu0988nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
HP 14s-fq1961nd;https://www.coolblue.nl/en/product/891953/hp-14s-fq1961nd.html;"<strong class=""sales-price__current js-sales-price-current"">659,-</strong>"
Asus Expertbook B1500CEAE-BQ1884R;https://www.coolblue.nl/en/product/890743/asus-expertbook-b1500ceae-bq1884r.html;"<strong class=""sales-price__current js-sales-price-current"">839,-</strong>"
HP 14s-dq4960nd;https://www.coolblue.nl/en/product/891949/hp-14s-dq4960nd.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
HP OMEN 16-b0970nd;https://www.coolblue.nl/en/product/883969/hp-omen-16-b0970nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
Asus TUF Gaming A15 FA507RC-HN056W;https://www.coolblue.nl/en/product/898548/asus-tuf-gaming-a15-fa507rc-hn056w.html;"<strong class=""sales-price__current js-sales-price-current"">1.399,-</strong>"
Acer Aspire 3 A317-53-36AH;https://www.coolblue.nl/en/product/899918/acer-aspire-3-a317-53-36ah.html;"<strong class=""sales-price__current js-sales-price-current"">579,-</strong>"
Microsoft Surface Laptop 4 15 inches i7 - 16GB - 512GB Black (W11);https://www.coolblue.nl/en/product/902130/microsoft-surface-laptop-4-15-inches-i7-16gb-512gb-black-w11.html;"<strong class=""sales-price__current js-sales-price-current"">1.599,-</strong>"
HP 15s-fq0910nd;https://www.coolblue.nl/en/product/878759/hp-15s-fq0910nd.html;"<strong class=""sales-price__current js-sales-price-current"">357,-</strong>"
HP ENVY x360 15-eu0957nd;https://www.coolblue.nl/en/product/890663/hp-envy-x360-15-eu0957nd.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Asus Vivobook 17 X712EA-AU601W;https://www.coolblue.nl/en/product/894177/asus-vivobook-17-x712ea-au601w.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Acer Aspire 3 A315-23-R8R3;https://www.coolblue.nl/en/product/862537/acer-aspire-3-a315-23-r8r3.html;"<strong class=""sales-price__current js-sales-price-current"">429,-</strong>"
Microsoft Surface Pro 8 - i7/16/1TB (Platinum);https://www.coolblue.nl/en/product/897662/microsoft-surface-pro-8-i7-16-1tb-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Samsung Galaxy Book2 Pro 360 13 NP930QED-KB1NL;https://www.coolblue.nl/en/product/901774/samsung-galaxy-book2-pro-360-13-np930qed-kb1nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.549,-</strong>"
Apple MacBook Air (2020) MGN73N/A Space Gray;https://www.coolblue.nl/en/product/873124/apple-macbook-air-2020-mgn73n-a-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">1.249,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
HP OMEN 17-ck0976nd;https://www.coolblue.nl/en/product/883971/hp-omen-17-ck0976nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.799,-</strong>"
Apple MacBook Pro 14 (2021) M1 Max (10-core CPU/32-core GPU) 32GB/2TB Space Gray;https://www.coolblue.nl/en/product/894414/apple-macbook-pro-14-2021-m1-max-10-core-cpu-32-core-gpu-32gb-2tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">4.049,-</strong>"
Apple MacBook Pro 13 inches (2020) 16GB/256GB Apple M1 Silver;https://www.coolblue.nl/en/product/878576/apple-macbook-pro-13-inches-2020-16gb-256gb-apple-m1-silver.html;"<strong class=""sales-price__current js-sales-price-current"">1.539,-</strong>"
HP 15s-fq4980nd;https://www.coolblue.nl/en/product/891964/hp-15s-fq4980nd.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Lenovo IdeaPad 5 Pro 14ACN6 82L7009KMH;https://www.coolblue.nl/en/product/898569/lenovo-ideapad-5-pro-14acn6-82l7009kmh.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
MSI GF76 Katana 11UD-433NL;https://www.coolblue.nl/en/product/889894/msi-gf76-katana-11ud-433nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.149,-</strong>"
Asus Vivobook 15 K513EA-L11993W;https://www.coolblue.nl/en/product/893942/asus-vivobook-15-k513ea-l11993w.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Asus Vivobook 17 X712EA-AU598W;https://www.coolblue.nl/en/product/894178/asus-vivobook-17-x712ea-au598w.html;"<strong class=""sales-price__current js-sales-price-current"">779,-</strong>"
Acer Aspire 3 A317-53-53R4;https://www.coolblue.nl/en/product/889425/acer-aspire-3-a317-53-53r4.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
MSI Raider GE66 Deluxe Edition 12UH-472NL;https://www.coolblue.nl/en/product/899580/msi-raider-ge66-deluxe-edition-12uh-472nl.html;"<strong class=""sales-price__current js-sales-price-current"">3.549,-</strong>"
Lenovo IdeaPad Gaming 3 15IMH05 81Y40196MH;https://www.coolblue.nl/en/product/879999/lenovo-ideapad-gaming-3-15imh05-81y40196mh.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Acer Aspire 3 A315-58-51UJ;https://www.coolblue.nl/en/product/882447/acer-aspire-3-a315-58-51uj.html;"<strong class=""sales-price__current js-sales-price-current"">599,-</strong>"
Lenovo Yoga Slim 7 13ACN5 82CY001AMH;https://www.coolblue.nl/en/product/891931/lenovo-yoga-slim-7-13acn5-82cy001amh.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
HP VICTUS 16-e0332nd;https://www.coolblue.nl/en/product/898470/hp-victus-16-e0332nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.299,-</strong>"
ASUS TUF Dash F15FX517ZR-HF011W;https://www.coolblue.nl/en/product/898546/asus-tuf-dash-f15fx517zr-hf011w.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
Lenovo ThinkPad T15 G2 20W400JBMH;https://www.coolblue.nl/en/product/899978/lenovo-thinkpad-t15-g2-20w400jbmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
HP Pavilion G 17-cd2990nd;https://www.coolblue.nl/en/product/879747/hp-pavilion-g-17-cd2990nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.469,-</strong>"
Lenovo ThinkBook 15 G2 - 20VE0048MH;https://www.coolblue.nl/en/product/872867/lenovo-thinkbook-15-g2-20ve0048mh.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
HP Pavilion 14-dv1900nd;https://www.coolblue.nl/en/product/891940/hp-pavilion-14-dv1900nd.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Acer Aspire 7 A715-75G-549P;https://www.coolblue.nl/en/product/882452/acer-aspire-7-a715-75g-549p.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Acer Chromebook 314 CB314-1H-C11A;https://www.coolblue.nl/en/product/853050/acer-chromebook-314-cb314-1h-c11a.html;"<strong class=""sales-price__current js-sales-price-current"">249,-</strong>"
Asus Vivobook Pro 14 M3401QC-KP093W;https://www.coolblue.nl/en/product/893952/asus-vivobook-pro-14-m3401qc-kp093w.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 5 Pro 14ITL6 82L30076MH;https://www.coolblue.nl/en/product/878309/lenovo-ideapad-5-pro-14itl6-82l30076mh.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
Acer Extensa 15 EX215-52-57S6;https://www.coolblue.nl/en/product/871427/acer-extensa-15-ex215-52-57s6.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Lenovo IdeaPad 5 14ALC05 82LM009RMH;https://www.coolblue.nl/en/product/878293/lenovo-ideapad-5-14alc05-82lm009rmh.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Lenovo IdeaPad 5 15ITL05 82FG00YKMH;https://www.coolblue.nl/en/product/878376/lenovo-ideapad-5-15itl05-82fg00ykmh.html;"<strong class=""sales-price__current js-sales-price-current"">549,-</strong>"
Asus X515EA-BQ1341W;https://www.coolblue.nl/en/product/893938/asus-x515ea-bq1341w.html;"<strong class=""sales-price__current js-sales-price-current"">679,-</strong>"
HP Pavilion 14-dv1901nd;https://www.coolblue.nl/en/product/891941/hp-pavilion-14-dv1901nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
Lenovo ThinkBook 14 G2 - 20VD003YMH;https://www.coolblue.nl/en/product/872858/lenovo-thinkbook-14-g2-20vd003ymh.html;"<strong class=""sales-price__current js-sales-price-current"">959,-</strong>"
HP 15s-fq2940nd;https://www.coolblue.nl/en/product/873234/hp-15s-fq2940nd.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
HP Chromebook x360 14a-ca0501nd;https://www.coolblue.nl/en/product/871780/hp-chromebook-x360-14a-ca0501nd.html;"<strong class=""sales-price__current js-sales-price-current"">349,-</strong>"
Acer TravelMate P2 TMP215-52-516R;https://www.coolblue.nl/en/product/857093/acer-travelmate-p2-tmp215-52-516r.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Acer Predator Triton 300 PT315-53-79K3;https://www.coolblue.nl/en/product/900572/acer-predator-triton-300-pt315-53-79k3.html;"<strong class=""sales-price__current js-sales-price-current"">1.199,-</strong>"
Lenovo IdeaPad 3 15IIL05 81WE00FHMH;https://www.coolblue.nl/en/product/860849/lenovo-ideapad-3-15iil05-81we00fhmh.html;"<strong class=""sales-price__current js-sales-price-current"">519,-</strong>"
Apple MacBook Pro 13 inches (2020) MYD82N/A Space Gray;https://www.coolblue.nl/en/product/873114/apple-macbook-pro-13-inches-2020-myd82n-a-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">1.269,-</strong>"
Lenovo Legion 5 Pro 16ACH6H 82JQ00QNMH;https://www.coolblue.nl/en/product/898107/lenovo-legion-5-pro-16ach6h-82jq00qnmh.html;"<strong class=""sales-price__current js-sales-price-current"">1.699,-</strong>"
Acer Nitro 5 AN515-57-70M9;https://www.coolblue.nl/en/product/882463/acer-nitro-5-an515-57-70m9.html;"<strong class=""sales-price__current js-sales-price-current"">1.399,-</strong>"
MSI Creator Z16 243NL Hiroshi Fujiwara Limited Edition;https://www.coolblue.nl/en/product/892843/msi-creator-z16-243nl-hiroshi-fujiwara-limited-edition.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
Lenovo ThinkBook 15 G2 - 20VE00FJMH;https://www.coolblue.nl/en/product/892864/lenovo-thinkbook-15-g2-20ve00fjmh.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Max (10-core CPU/24-core GPU) 64GB/2TB Space Gray;https://www.coolblue.nl/en/product/894410/apple-macbook-pro-14-inches-2021-m1-max-10-core-cpu-24-core-gpu-64gb-2tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">4.269,-</strong>"
HP 15s-eq1904nd;https://www.coolblue.nl/en/product/863225/hp-15s-eq1904nd.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
Asus X415EA-EB536W;https://www.coolblue.nl/en/product/893936/asus-x415ea-eb536w.html;"<strong class=""sales-price__current js-sales-price-current"">739,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 3 15IML05 81WB00H6MH;https://www.coolblue.nl/en/product/860830/lenovo-ideapad-3-15iml05-81wb00h6mh.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
Apple MacBook Pro 14 inches (2021) M1 Pro (8-core CPU/14-core GPU) 32GB/2TB Space Gray;https://www.coolblue.nl/en/product/894400/apple-macbook-pro-14-inches-2021-m1-pro-8-core-cpu-14-core-gpu-32gb-2tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">3.089,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
ASUS Vivobook 15 D515DA-EJ1291W;https://www.coolblue.nl/en/product/898524/asus-vivobook-15-d515da-ej1291w.html;"<strong class=""sales-price__current js-sales-price-current"">449,-</strong>"
Lenovo IdeaPad 3 14ADA05 81W0006GMH;https://www.coolblue.nl/en/product/860801/lenovo-ideapad-3-14ada05-81w0006gmh.html;"<strong class=""sales-price__current js-sales-price-current"">579,-</strong>"
Lenovo IdeaPad Gaming 3 15IHU6 82K1004WMH;https://www.coolblue.nl/en/product/880004/lenovo-ideapad-gaming-3-15ihu6-82k1004wmh.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Asus Vivobook Pro 16 N7600PC-KV034T;https://www.coolblue.nl/en/product/886726/asus-vivobook-pro-16-n7600pc-kv034t.html;"<strong class=""sales-price__current js-sales-price-current"">1.049,-</strong>"
HP ENVY 17-ch1960nd;https://www.coolblue.nl/en/product/890659/hp-envy-17-ch1960nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
HP ENVY x360 13-ay1930nd;https://www.coolblue.nl/en/product/891934/hp-envy-x360-13-ay1930nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
Acer Spin 1 SP114-31-C75S;https://www.coolblue.nl/en/product/898551/acer-spin-1-sp114-31-c75s.html;"<strong class=""sales-price__current js-sales-price-current"">349,-</strong>"
MSI Katana GF76 11SC-017NL;https://www.coolblue.nl/en/product/880144/msi-katana-gf76-11sc-017nl.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Asus Vivobook 17 X712EA-BX176W;https://www.coolblue.nl/en/product/893948/asus-vivobook-17-x712ea-bx176w.html;"<strong class=""sales-price__current js-sales-price-current"">579,-</strong>"
Acer Aspire Vero AV15-51-7739;https://www.coolblue.nl/en/product/892462/acer-aspire-vero-av15-51-7739.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Asus X415EA-EB850W;https://www.coolblue.nl/en/product/893937/asus-x415ea-eb850w.html;"<strong class=""sales-price__current js-sales-price-current"">489,-</strong>"
Lenovo Legion 7 16ACHg6 82N600MRMH;https://www.coolblue.nl/en/product/898110/lenovo-legion-7-16achg6-82n600mrmh.html;"<strong class=""sales-price__current js-sales-price-current"">2.369,-</strong>"
